# Time t       V(t)           max K(t)       max T(t)       Vcr(t)         Acr(t)         Vion(t)        lambda(t)      P(t)           dP(t, t+dt)    Time lag       
3.99155e-06    44394.5        44.5124        2.14528e+16    4.43272e-07    0.00266222     5.57097e-06    1.85847e-23    5.48203e-08    1.85847e-32    8.77426e-07    
3.99255e-06    44395          44.5133        2.14724e+16    4.43272e-07    0.00266222     5.57097e-06    1.82314e-23    5.48203e-08    1.82314e-32    8.77426e-07    
3.99355e-06    44395.5        44.5142        2.14919e+16    4.43272e-07    0.00266222     5.57097e-06    1.7926e-23     5.48203e-08    1.7926e-32     8.77426e-07    
3.99455e-06    44396          44.5151        2.15114e+16    4.43272e-07    0.00266222     5.57097e-06    1.75851e-23    5.48203e-08    1.75851e-32    8.77426e-07    
3.99555e-06    44396.5        44.516         2.15309e+16    4.43272e-07    0.00266222     5.57097e-06    1.72507e-23    5.48203e-08    1.72507e-32    8.77426e-07    
3.99655e-06    44397          44.5169        2.15503e+16    4.43367e-07    0.00266222     5.57097e-06    1.69227e-23    5.48203e-08    1.69227e-32    8.77426e-07    
3.99755e-06    44397.5        44.5178        2.15697e+16    4.43367e-07    0.00266222     5.57097e-06    1.66009e-23    5.48203e-08    1.66009e-32    8.77426e-07    
3.99855e-06    44398          44.5187        2.15891e+16    4.43367e-07    0.00266222     5.57097e-06    1.62851e-23    5.48203e-08    1.62851e-32    8.77426e-07    
3.99955e-06    44398.6        44.5196        2.16085e+16    4.43367e-07    0.00266222     5.57097e-06    1.59754e-23    5.48203e-08    1.59754e-32    8.77426e-07    
4.00055e-06    44399.1        44.5205        2.16278e+16    4.43462e-07    0.00266222     5.57097e-06    1.56716e-23    5.48203e-08    1.56716e-32    8.77426e-07    
4.00155e-06    44399.6        44.5214        2.16472e+16    4.43462e-07    0.00266222     5.57097e-06    1.53736e-23    5.48203e-08    1.53736e-32    8.77426e-07    
4.00255e-06    44400.1        44.5223        2.16664e+16    4.43462e-07    0.00266222     5.57097e-06    1.50812e-23    5.48203e-08    1.50812e-32    8.77426e-07    
4.00355e-06    44400.6        44.5232        2.16857e+16    4.43462e-07    0.00266222     5.57097e-06    1.47943e-23    5.48203e-08    1.47943e-32    8.77426e-07    
4.00455e-06    44401.1        44.5241        2.17049e+16    4.43462e-07    0.00266222     5.57097e-06    1.45129e-23    5.48203e-08    1.45129e-32    8.77426e-07    
4.00555e-06    44401.6        44.525         2.17241e+16    4.43462e-07    0.00266222     5.57097e-06    1.42369e-23    5.48203e-08    1.42369e-32    8.77426e-07    
4.00655e-06    44402.1        44.5258        2.17433e+16    4.43462e-07    0.00266222     5.57097e-06    1.39661e-23    5.48203e-08    1.39661e-32    8.77426e-07    
4.00755e-06    44402.5        44.5267        2.17624e+16    4.43462e-07    0.00266222     5.57097e-06    1.37018e-23    5.48203e-08    1.37018e-32    8.77426e-07    
4.00855e-06    44403          44.5276        2.17816e+16    4.43462e-07    0.00266222     5.57097e-06    1.34411e-23    5.48203e-08    1.34411e-32    8.77426e-07    
4.00955e-06    44403.5        44.5285        2.18006e+16    4.43462e-07    0.00266222     5.57097e-06    1.31855e-23    5.48203e-08    1.31855e-32    8.77426e-07    
4.01055e-06    44404          44.5293        2.18197e+16    4.43462e-07    0.00266222     5.57097e-06    1.29347e-23    5.48203e-08    1.29347e-32    8.77426e-07    
4.01155e-06    44404.5        44.5302        2.18387e+16    4.43462e-07    0.00266222     5.57097e-06    1.26886e-23    5.48203e-08    1.26886e-32    8.77426e-07    
4.01255e-06    44405          44.5311        2.18577e+16    4.43462e-07    0.00266222     5.57097e-06    1.24472e-23    5.48203e-08    1.24472e-32    8.77426e-07    
4.01355e-06    44405.5        44.532         2.18767e+16    4.43462e-07    0.00266222     5.57097e-06    1.22105e-23    5.48203e-08    1.22105e-32    8.77426e-07    
4.01455e-06    44406          44.5328        2.18957e+16    4.43462e-07    0.00266222     5.57097e-06    1.19782e-23    5.48203e-08    1.19782e-32    8.77426e-07    
4.01555e-06    44406.5        44.5337        2.19146e+16    4.43462e-07    0.00266222     5.57097e-06    1.17503e-23    5.48203e-08    1.17503e-32    8.77426e-07    
4.01655e-06    44407          44.5345        2.19335e+16    4.43462e-07    0.00266222     5.57097e-06    1.15268e-23    5.48203e-08    1.15268e-32    8.77426e-07    
4.01755e-06    44407.4        44.5354        2.19524e+16    4.43558e-07    0.00266222     5.57097e-06    1.13075e-23    5.48203e-08    1.13075e-32    8.77426e-07    
4.01855e-06    44407.9        44.5363        2.19712e+16    4.43558e-07    0.00266222     5.57097e-06    1.10923e-23    5.48203e-08    1.10923e-32    8.77426e-07    
4.01955e-06    44408.4        44.5371        2.199e+16      4.43558e-07    0.00266222     5.57097e-06    1.08813e-23    5.48203e-08    1.08813e-32    8.77426e-07    
4.02055e-06    44408.9        44.538         2.20088e+16    4.43558e-07    0.00266222     5.57097e-06    1.06743e-23    5.48203e-08    1.06743e-32    8.77426e-07    
4.02155e-06    44409.4        44.5388        2.20276e+16    4.43558e-07    0.00266222     5.57097e-06    1.04712e-23    5.48203e-08    1.04712e-32    8.77426e-07    
4.02255e-06    44409.8        44.5397        2.20463e+16    4.43558e-07    0.00266222     5.57097e-06    1.02719e-23    5.48203e-08    1.02719e-32    8.77426e-07    
4.02355e-06    44410.3        44.5405        2.2065e+16     4.43558e-07    0.00266222     5.57097e-06    1.00765e-23    5.48203e-08    1.00765e-32    8.77426e-07    
4.02455e-06    44410.8        44.5414        2.20837e+16    4.43558e-07    0.00266222     5.57097e-06    9.88477e-24    5.48203e-08    9.88477e-33    8.77426e-07    
4.02555e-06    44411.3        44.5422        2.21023e+16    4.43558e-07    0.00266222     5.57097e-06    9.69668e-24    5.48203e-08    9.69668e-33    8.77426e-07    
4.02655e-06    44411.7        44.5431        2.21209e+16    4.43558e-07    0.00266222     5.57097e-06    9.51217e-24    5.48203e-08    9.51217e-33    8.77426e-07    
4.02755e-06    44412.2        44.5439        2.21395e+16    4.43558e-07    0.00266222     5.57097e-06    9.33117e-24    5.48203e-08    9.33117e-33    8.77426e-07    
4.02855e-06    44412.7        44.5447        2.21581e+16    4.43558e-07    0.00266222     5.57097e-06    9.1536e-24     5.48203e-08    9.1536e-33     8.77426e-07    
4.02955e-06    44413.2        44.5456        2.21766e+16    4.43558e-07    0.00266222     5.57097e-06    8.97942e-24    5.48203e-08    8.97942e-33    8.77426e-07    
4.03055e-06    44413.6        44.5464        2.21951e+16    4.43558e-07    0.00266222     5.57097e-06    8.80854e-24    5.48203e-08    8.80854e-33    8.77426e-07    
4.03155e-06    44414.1        44.5472        2.22136e+16    4.43558e-07    0.00266222     5.57097e-06    8.64091e-24    5.48203e-08    8.64091e-33    8.77426e-07    
4.03255e-06    44414.6        44.5481        2.2232e+16     4.43649e-07    0.00268175     5.57097e-06    8.47647e-24    5.48203e-08    8.47647e-33    8.77426e-07    
4.03355e-06    44415          44.5489        2.22504e+16    4.43649e-07    0.00268175     5.57097e-06    8.31515e-24    5.48203e-08    8.31515e-33    8.77426e-07    
4.03455e-06    44415.5        44.5497        2.22688e+16    4.43649e-07    0.00268175     5.57097e-06    8.1569e-24     5.48203e-08    8.1569e-33     8.77426e-07    
4.03555e-06    44415.9        44.5505        2.22871e+16    4.43649e-07    0.00268175     5.57097e-06    8.00166e-24    5.48203e-08    8.00166e-33    8.77426e-07    
4.03655e-06    44416.4        44.5514        2.23055e+16    4.43649e-07    0.00268175     5.57097e-06    7.84937e-24    5.48203e-08    7.84937e-33    8.77426e-07    
4.03755e-06    44416.9        44.5522        2.23237e+16    4.43649e-07    0.00268175     5.57097e-06    7.69998e-24    5.48203e-08    7.69998e-33    8.77426e-07    
4.03855e-06    44417.3        44.553         2.2342e+16     4.43649e-07    0.00268175     5.57097e-06    7.55343e-24    5.48203e-08    7.55343e-33    8.77426e-07    
4.03955e-06    44417.8        44.5538        2.23602e+16    4.43649e-07    0.00268175     5.57097e-06    7.40966e-24    5.48203e-08    7.40966e-33    8.77426e-07    
4.04055e-06    44418.2        44.5546        2.23784e+16    4.43649e-07    0.00268175     5.57097e-06    7.26862e-24    5.48203e-08    7.26862e-33    8.77426e-07    
4.04155e-06    44418.7        44.5554        2.23966e+16    4.43649e-07    0.00268175     5.57097e-06    7.13028e-24    5.48203e-08    7.13028e-33    8.77426e-07    
4.04255e-06    44419.2        44.5563        2.24147e+16    4.43649e-07    0.00268175     5.57097e-06    6.99456e-24    5.48203e-08    6.99456e-33    8.77426e-07    
4.04355e-06    44419.6        44.5571        2.24328e+16    4.43649e-07    0.00268175     5.57097e-06    6.86142e-24    5.48203e-08    6.86142e-33    8.77426e-07    
4.04455e-06    44420.1        44.5579        2.24509e+16    4.43649e-07    0.00268175     5.57097e-06    6.73081e-24    5.48203e-08    6.73081e-33    8.77426e-07    
4.04555e-06    44420.5        44.5587        2.2469e+16     4.44031e-07    0.00268175     5.57097e-06    6.60268e-24    5.48203e-08    6.60268e-33    8.77426e-07    
4.04655e-06    44421          44.5595        2.2487e+16     4.44031e-07    0.00268175     5.57097e-06    6.47699e-24    5.48203e-08    6.47699e-33    8.77426e-07    
4.04755e-06    44421.4        44.5603        2.2505e+16     4.44031e-07    0.00268175     5.57097e-06    6.35369e-24    5.48203e-08    6.35369e-33    8.77426e-07    
4.04855e-06    44421.9        44.5611        2.25229e+16    4.44031e-07    0.00268175     5.57097e-06    6.23274e-24    5.48203e-08    6.23274e-33    8.77426e-07    
4.04955e-06    44422.3        44.5619        2.25408e+16    4.44031e-07    0.00268175     5.57097e-06    6.11408e-24    5.48203e-08    6.11408e-33    8.77426e-07    
4.05055e-06    44422.8        44.5627        2.25587e+16    4.44031e-07    0.00268175     5.57097e-06    5.99768e-24    5.48203e-08    5.99768e-33    8.77426e-07    
4.05155e-06    44423.2        44.5634        2.25766e+16    4.44031e-07    0.00268175     5.57097e-06    5.88349e-24    5.48203e-08    5.88349e-33    8.77426e-07    
4.05255e-06    44423.7        44.5642        2.25944e+16    4.44031e-07    0.00268175     5.57097e-06    5.77148e-24    5.48203e-08    5.77148e-33    8.77426e-07    
4.05355e-06    44424.1        44.565         2.26122e+16    4.44031e-07    0.00268175     5.57097e-06    5.6616e-24     5.48203e-08    5.6616e-33     8.77426e-07    
4.05455e-06    44424.5        44.5658        2.263e+16      4.44031e-07    0.00268175     5.57097e-06    5.5538e-24     5.48203e-08    5.5538e-33     8.77426e-07    
4.05555e-06    44425          44.5666        2.26477e+16    4.44031e-07    0.00268175     5.57708e-06    5.44806e-24    5.48203e-08    5.44806e-33    8.77426e-07    
4.05655e-06    44425.4        44.5674        2.26654e+16    4.44031e-07    0.00268175     5.57708e-06    5.34432e-24    5.48203e-08    5.34432e-33    8.77426e-07    
4.05755e-06    44425.9        44.5682        2.26831e+16    4.44031e-07    0.00268175     5.57708e-06    5.24256e-24    5.48203e-08    5.24256e-33    8.77426e-07    
4.05855e-06    44426.3        44.5689        2.27008e+16    4.44031e-07    0.00268175     5.57708e-06    5.14274e-24    5.48203e-08    5.14274e-33    8.77426e-07    
4.05955e-06    44426.7        44.5697        2.27184e+16    4.44031e-07    0.00268175     5.57708e-06    5.04481e-24    5.48203e-08    5.04481e-33    8.77426e-07    
4.06055e-06    44427.2        44.5705        2.2736e+16     4.44031e-07    0.00268175     5.57708e-06    4.94875e-24    5.48203e-08    4.94875e-33    8.77426e-07    
4.06155e-06    44427.6        44.5713        2.27535e+16    4.44031e-07    0.00268175     5.57708e-06    4.85451e-24    5.48203e-08    4.85451e-33    8.77426e-07    
4.06255e-06    44428          44.572         2.2771e+16     4.44031e-07    0.00268175     5.57708e-06    4.76206e-24    5.48203e-08    4.76206e-33    8.77426e-07    
4.06355e-06    44428.5        44.5728        2.27885e+16    4.44031e-07    0.00268175     5.57708e-06    4.67138e-24    5.48203e-08    4.67138e-33    8.77426e-07    
4.06455e-06    44428.9        44.5736        2.2806e+16     4.44031e-07    0.00268175     5.57708e-06    4.58242e-24    5.48203e-08    4.58242e-33    8.77426e-07    
4.06555e-06    44429.3        44.5743        2.28234e+16    4.44031e-07    0.00268175     5.57708e-06    4.49515e-24    5.48203e-08    4.49515e-33    8.77426e-07    
4.06655e-06    44429.7        44.5751        2.28408e+16    4.44031e-07    0.00268175     5.57708e-06    4.40954e-24    5.48203e-08    4.40954e-33    8.77426e-07    
4.06755e-06    44430.2        44.5758        2.28582e+16    4.44031e-07    0.00268175     5.57708e-06    4.32556e-24    5.48203e-08    4.32556e-33    8.77426e-07    
4.06855e-06    44430.6        44.5766        2.28755e+16    4.44031e-07    0.00268175     5.57708e-06    4.24318e-24    5.48203e-08    4.24318e-33    8.77426e-07    
4.06955e-06    44431          44.5774        2.28928e+16    4.44031e-07    0.00268175     5.57708e-06    4.16236e-24    5.48203e-08    4.16236e-33    8.77426e-07    
4.07055e-06    44431.5        44.5781        2.29101e+16    4.44031e-07    0.00268175     5.57708e-06    4.08309e-24    5.48203e-08    4.08308e-33    8.77426e-07    
4.07155e-06    44431.9        44.5789        2.29273e+16    4.44031e-07    0.00268175     5.57708e-06    4.00532e-24    5.48203e-08    4.00532e-33    8.77426e-07    
4.07255e-06    44432.3        44.5796        2.29445e+16    4.44031e-07    0.00268175     5.57708e-06    3.92903e-24    5.48203e-08    3.92903e-33    8.77426e-07    
4.07355e-06    44432.7        44.5804        2.29617e+16    4.44031e-07    0.00268175     5.57708e-06    3.85419e-24    5.48203e-08    3.85419e-33    8.77426e-07    
4.07455e-06    44433.1        44.5811        2.29788e+16    4.44031e-07    0.00268175     5.57708e-06    3.78077e-24    5.48203e-08    3.78077e-33    8.77426e-07    
4.07555e-06    44433.6        44.5818        2.29959e+16    4.44031e-07    0.00268175     5.57708e-06    3.70876e-24    5.48203e-08    3.70876e-33    8.77426e-07    
4.07655e-06    44434          44.5826        2.3013e+16     4.44412e-07    0.00268175     5.57708e-06    3.63811e-24    5.48203e-08    3.63811e-33    8.77426e-07    
4.07755e-06    44434.4        44.5833        2.303e+16      4.44412e-07    0.00268175     5.57708e-06    3.56881e-24    5.48203e-08    3.56881e-33    8.77426e-07    
4.07855e-06    44434.8        44.5841        2.3047e+16     4.44436e-07    0.00268175     5.57708e-06    3.50082e-24    5.48203e-08    3.50082e-33    8.77426e-07    
4.07955e-06    44435.2        44.5848        2.3064e+16     4.44436e-07    0.00268175     5.57708e-06    3.43413e-24    5.48203e-08    3.43413e-33    8.77426e-07    
4.08055e-06    44435.6        44.5855        2.3081e+16     4.44818e-07    0.00268175     5.57708e-06    3.36871e-24    5.48203e-08    3.36871e-33    8.77426e-07    
4.08155e-06    44436          44.5863        2.30979e+16    4.44818e-07    0.00268175     5.57708e-06    3.30453e-24    5.48203e-08    3.30453e-33    8.77426e-07    
4.08255e-06    44436.5        44.587         2.31148e+16    4.45199e-07    0.00268175     5.57708e-06    3.24158e-24    5.48203e-08    3.24158e-33    8.77426e-07    
4.08355e-06    44436.9        44.5877        2.31316e+16    4.45199e-07    0.00268175     5.57708e-06    3.17982e-24    5.48203e-08    3.17982e-33    8.77426e-07    
4.08455e-06    44437.3        44.5885        2.31484e+16    4.45199e-07    0.00268175     5.57708e-06    3.11924e-24    5.48203e-08    3.11924e-33    8.77426e-07    
4.08555e-06    44437.7        44.5892        2.31652e+16    4.45199e-07    0.00268175     5.57708e-06    3.05981e-24    5.48203e-08    3.05981e-33    8.77426e-07    
4.08655e-06    44438.1        44.5899        2.3182e+16     4.45223e-07    0.00268175     5.57708e-06    3.00151e-24    5.48203e-08    3.00151e-33    8.77426e-07    
4.08755e-06    44438.5        44.5906        2.31987e+16    4.45223e-07    0.00268175     5.57708e-06    2.94432e-24    5.48203e-08    2.94432e-33    8.77426e-07    
4.08855e-06    44438.9        44.5913        2.32154e+16    4.45223e-07    0.00268175     5.57708e-06    2.88822e-24    5.48203e-08    2.88822e-33    8.77426e-07    
4.08955e-06    44439.3        44.5921        2.3232e+16     4.45247e-07    0.00268175     5.57708e-06    2.83319e-24    5.48203e-08    2.83319e-33    8.77426e-07    
4.09055e-06    44439.7        44.5928        2.32486e+16    4.45247e-07    0.00268175     5.57708e-06    2.77921e-24    5.48203e-08    2.77921e-33    8.77426e-07    
4.09155e-06    44440.1        44.5935        2.32652e+16    4.45247e-07    0.00268175     5.57708e-06    2.72625e-24    5.48203e-08    2.72625e-33    8.77426e-07    
4.09255e-06    44440.5        44.5942        2.32818e+16    4.45247e-07    0.00268175     5.57708e-06    2.6743e-24     5.48203e-08    2.6743e-33     8.77426e-07    
4.09355e-06    44440.9        44.5949        2.32983e+16    4.45247e-07    0.00268175     5.57708e-06    2.62334e-24    5.48203e-08    2.62334e-33    8.77426e-07    
4.09455e-06    44441.3        44.5956        2.33148e+16    4.45271e-07    0.00268175     5.57708e-06    2.57335e-24    5.48203e-08    2.57335e-33    8.77426e-07    
4.09555e-06    44441.7        44.5963        2.33312e+16    4.45271e-07    0.00268175     5.57708e-06    2.52431e-24    5.48203e-08    2.52431e-33    8.77426e-07    
4.09655e-06    44442.1        44.597         2.33476e+16    4.45271e-07    0.00268175     5.57708e-06    2.47621e-24    5.48203e-08    2.47621e-33    8.77426e-07    
4.09755e-06    44442.5        44.5977        2.3364e+16     4.45366e-07    0.00268175     5.57708e-06    2.42902e-24    5.48203e-08    2.42902e-33    8.77426e-07    
4.09855e-06    44442.9        44.5984        2.33804e+16    4.45366e-07    0.00268175     5.57708e-06    2.38273e-24    5.48203e-08    2.38273e-33    8.77426e-07    
4.09955e-06    44443.3        44.5991        2.33967e+16    4.45366e-07    0.00268175     5.57708e-06    2.33732e-24    5.48203e-08    2.33732e-33    8.77426e-07    
4.10055e-06    44443.7        44.5998        2.3413e+16     4.45366e-07    0.00268175     5.57708e-06    2.29277e-24    5.48203e-08    2.29277e-33    8.77426e-07    
4.10155e-06    44444.1        44.6005        2.34292e+16    4.45366e-07    0.00268175     5.57708e-06    2.24908e-24    5.48203e-08    2.24908e-33    8.77426e-07    
4.10255e-06    44444.4        44.6012        2.34455e+16    4.45461e-07    0.00268175     5.57708e-06    2.20621e-24    5.48203e-08    2.20621e-33    8.77426e-07    
4.10355e-06    44444.8        44.6019        2.34616e+16    4.45461e-07    0.00268175     5.57708e-06    2.16416e-24    5.48203e-08    2.16416e-33    8.77426e-07    
4.10455e-06    44445.2        44.6026        2.34778e+16    4.45461e-07    0.00268175     5.57708e-06    2.12291e-24    5.48203e-08    2.12291e-33    8.77426e-07    
4.10555e-06    44445.6        44.6033        2.34939e+16    4.45461e-07    0.00268175     5.57708e-06    2.08245e-24    5.48203e-08    2.08245e-33    8.77426e-07    
4.10655e-06    44446          44.604         2.351e+16      4.45461e-07    0.00268175     5.57708e-06    2.04276e-24    5.48203e-08    2.04276e-33    8.77426e-07    
4.10755e-06    44446.4        44.6046        2.3526e+16     4.45461e-07    0.00268175     5.57708e-06    2.00382e-24    5.48203e-08    2.00382e-33    8.77426e-07    
4.10855e-06    44446.8        44.6053        2.35421e+16    4.45843e-07    0.00268175     5.57708e-06    1.96563e-24    5.48203e-08    1.96562e-33    8.77426e-07    
4.10955e-06    44447.1        44.606         2.3558e+16     4.45843e-07    0.00268175     5.57708e-06    1.92816e-24    5.48203e-08    1.92816e-33    8.77426e-07    
4.11055e-06    44447.5        44.6067        2.3574e+16     4.45843e-07    0.00268175     5.57708e-06    1.8914e-24     5.48203e-08    1.8914e-33     8.77426e-07    
4.11155e-06    44447.9        44.6074        2.35899e+16    4.45843e-07    0.00268175     5.57708e-06    1.85535e-24    5.48203e-08    1.85535e-33    8.77426e-07    
4.11255e-06    44448.3        44.608         2.36058e+16    4.45843e-07    0.00268175     5.57708e-06    1.81998e-24    5.48203e-08    1.81998e-33    8.77426e-07    
4.11355e-06    44448.7        44.6087        2.36217e+16    4.45843e-07    0.00268175     5.57708e-06    1.78529e-24    5.48203e-08    1.78528e-33    8.77426e-07    
4.11455e-06    44449          44.6094        2.36375e+16    4.45843e-07    0.00268175     5.57708e-06    1.75125e-24    5.48203e-08    1.75125e-33    8.77426e-07    
4.11555e-06    44449.4        44.61          2.36533e+16    4.45843e-07    0.00268175     5.57708e-06    1.71787e-24    5.48203e-08    1.71787e-33    8.77426e-07    
4.11655e-06    44449.8        44.6107        2.3669e+16     4.45843e-07    0.00268175     5.57708e-06    1.68512e-24    5.48203e-08    1.68512e-33    8.77426e-07    
4.11755e-06    44450.2        44.6114        2.36847e+16    4.4632e-07     0.00268175     5.57708e-06    1.65299e-24    5.48203e-08    1.65299e-33    8.77426e-07    
4.11855e-06    44450.5        44.612         2.37004e+16    4.4632e-07     0.00268175     5.57708e-06    1.62148e-24    5.48203e-08    1.62148e-33    8.77426e-07    
4.11955e-06    44450.9        44.6127        2.37161e+16    4.4632e-07     0.00268175     5.57708e-06    1.59056e-24    5.48203e-08    1.59056e-33    8.77426e-07    
4.12055e-06    44451.3        44.6133        2.37317e+16    4.4632e-07     0.00268175     5.57708e-06    1.56024e-24    5.48203e-08    1.56024e-33    8.77426e-07    
4.12155e-06    44451.6        44.614         2.37472e+16    4.4632e-07     0.00268175     5.57708e-06    1.53049e-24    5.48203e-08    1.53049e-33    8.77426e-07    
4.12255e-06    44452          44.6147        2.37628e+16    4.4632e-07     0.00268175     5.57708e-06    1.50131e-24    5.48203e-08    1.50131e-33    8.77426e-07    
4.12355e-06    44452.4        44.6153        2.37783e+16    4.4632e-07     0.00268175     5.57708e-06    1.47268e-24    5.48203e-08    1.47268e-33    8.77426e-07    
4.12455e-06    44452.7        44.616         2.37938e+16    4.4632e-07     0.00268175     5.57708e-06    1.4446e-24     5.48203e-08    1.4446e-33     8.77426e-07    
4.12555e-06    44453.1        44.6166        2.38092e+16    4.4632e-07     0.00268175     5.57708e-06    1.41706e-24    5.48203e-08    1.41706e-33    8.77426e-07    
4.12655e-06    44453.5        44.6173        2.38246e+16    4.4632e-07     0.00268175     5.57708e-06    1.39004e-24    5.48203e-08    1.39004e-33    8.77426e-07    
4.12755e-06    44453.8        44.6179        2.384e+16      4.4632e-07     0.00268175     5.57708e-06    1.36353e-24    5.48203e-08    1.36353e-33    8.77426e-07    
4.12855e-06    44454.2        44.6185        2.38553e+16    4.4632e-07     0.00268175     5.57708e-06    1.33753e-24    5.48203e-08    1.33753e-33    8.77426e-07    
4.12955e-06    44454.5        44.6192        2.38707e+16    4.4632e-07     0.00268175     5.57708e-06    1.31203e-24    5.48203e-08    1.31203e-33    8.77426e-07    
4.13055e-06    44454.9        44.6198        2.38859e+16    4.4632e-07     0.00268175     5.57708e-06    1.28701e-24    5.48203e-08    1.28701e-33    8.77426e-07    
4.13155e-06    44455.3        44.6205        2.39012e+16    4.4632e-07     0.00268175     5.57708e-06    1.26246e-24    5.48203e-08    1.26246e-33    8.77426e-07    
4.13255e-06    44455.6        44.6211        2.39164e+16    4.4632e-07     0.00268175     5.57708e-06    1.23839e-24    5.48203e-08    1.23839e-33    8.77426e-07    
4.13355e-06    44456          44.6217        2.39315e+16    4.4632e-07     0.00268175     5.57708e-06    1.21477e-24    5.48203e-08    1.21477e-33    8.77426e-07    
4.13455e-06    44456.3        44.6224        2.39467e+16    4.4632e-07     0.00268175     5.57708e-06    1.1916e-24     5.48203e-08    1.1916e-33     8.77426e-07    
4.13555e-06    44456.7        44.623         2.39618e+16    4.4632e-07     0.00268175     5.57708e-06    1.16888e-24    5.48203e-08    1.16888e-33    8.77426e-07    
4.13655e-06    44457          44.6236        2.39768e+16    4.4632e-07     0.00268175     5.57708e-06    1.14659e-24    5.48203e-08    1.14659e-33    8.77426e-07    
4.13755e-06    44457.4        44.6242        2.39918e+16    4.4632e-07     0.00268175     5.57708e-06    1.12472e-24    5.48203e-08    1.12472e-33    8.77426e-07    
4.13855e-06    44457.7        44.6249        2.40068e+16    4.4632e-07     0.00268175     5.57708e-06    1.10327e-24    5.48203e-08    1.10327e-33    8.77426e-07    
4.13955e-06    44458.1        44.6255        2.40218e+16    4.4632e-07     0.00268175     5.57708e-06    1.08223e-24    5.48203e-08    1.08223e-33    8.77426e-07    
4.14055e-06    44458.4        44.6261        2.40367e+16    4.4632e-07     0.00268175     5.57708e-06    1.06158e-24    5.48203e-08    1.06158e-33    8.77426e-07    
4.14155e-06    44458.8        44.6267        2.40516e+16    4.46415e-07    0.00268175     5.57708e-06    1.04134e-24    5.48203e-08    1.04134e-33    8.77426e-07    
4.14255e-06    44459.1        44.6274        2.40665e+16    4.46415e-07    0.00268175     5.57708e-06    1.02148e-24    5.48203e-08    1.02147e-33    8.77426e-07    
4.14355e-06    44459.5        44.628         2.40813e+16    4.46415e-07    0.00268175     5.57708e-06    1.00199e-24    5.48203e-08    1.00199e-33    8.77426e-07    
4.14455e-06    44459.8        44.6286        2.40961e+16    4.46415e-07    0.00268175     5.57708e-06    9.82879e-25    5.48203e-08    9.82879e-34    8.77426e-07    
4.14555e-06    44460.2        44.6292        2.41108e+16    4.46415e-07    0.00268175     5.57708e-06    9.64131e-25    5.48203e-08    9.64131e-34    8.77426e-07    
4.14655e-06    44460.5        44.6298        2.41255e+16    4.4682e-07     0.00268175     5.57708e-06    9.4574e-25     5.48203e-08    9.4574e-34     8.77426e-07    
4.14755e-06    44460.9        44.6304        2.41402e+16    4.4682e-07     0.00268175     5.57708e-06    9.277e-25      5.48203e-08    9.277e-34      8.77426e-07    
4.14855e-06    44461.2        44.631         2.41548e+16    4.4682e-07     0.00268175     5.57708e-06    9.10004e-25    5.48203e-08    9.10004e-34    8.77426e-07    
4.14955e-06    44461.5        44.6316        2.41694e+16    4.4682e-07     0.00268175     5.57708e-06    8.92644e-25    5.48203e-08    8.92644e-34    8.77426e-07    
4.15055e-06    44461.9        44.6322        2.4184e+16     4.4682e-07     0.00268175     5.57708e-06    8.75616e-25    5.48203e-08    8.75616e-34    8.77426e-07    
4.15155e-06    44462.2        44.6328        2.41985e+16    4.46844e-07    0.00268175     5.57708e-06    8.58912e-25    5.48203e-08    8.58912e-34    8.77426e-07    
4.15255e-06    44462.6        44.6334        2.4213e+16     4.46844e-07    0.00268175     5.57708e-06    8.42527e-25    5.48203e-08    8.42527e-34    8.77426e-07    
4.15355e-06    44462.9        44.634         2.42275e+16    4.46844e-07    0.00268175     5.57708e-06    8.26453e-25    5.48203e-08    8.26453e-34    8.77426e-07    
4.15455e-06    44463.2        44.6346        2.42419e+16    4.46844e-07    0.00268175     5.57708e-06    8.10687e-25    5.48203e-08    8.10687e-34    8.77426e-07    
4.15555e-06    44463.6        44.6352        2.42563e+16    4.46844e-07    0.00268175     5.57708e-06    7.9522e-25     5.48203e-08    7.9522e-34     8.77426e-07    
4.15655e-06    44463.9        44.6358        2.42707e+16    4.46844e-07    0.00268175     5.57708e-06    7.80049e-25    5.48203e-08    7.80049e-34    8.77426e-07    
4.15755e-06    44464.2        44.6364        2.4285e+16     4.46844e-07    0.00268175     5.57708e-06    7.65167e-25    5.48203e-08    7.65166e-34    8.77426e-07    
4.15855e-06    44464.6        44.637         2.42993e+16    4.4694e-07     0.00268175     5.57708e-06    7.50571e-25    5.48203e-08    7.50571e-34    8.77426e-07    
4.15955e-06    44464.9        44.6376        2.43135e+16    4.4694e-07     0.00268175     5.57708e-06    7.3625e-25     5.48203e-08    7.3625e-34     8.77426e-07    
4.16055e-06    44465.2        44.6381        2.43277e+16    4.4694e-07     0.00268175     5.57708e-06    7.22203e-25    5.48203e-08    7.22203e-34    8.77426e-07    
4.16155e-06    44465.5        44.6387        2.43419e+16    4.4694e-07     0.00268175     5.57708e-06    7.08423e-25    5.48203e-08    7.08423e-34    8.77426e-07    
4.16255e-06    44465.9        44.6393        2.4356e+16     4.4694e-07     0.00268175     5.57708e-06    6.94906e-25    5.48203e-08    6.94906e-34    8.77426e-07    
